class,comment_sentence,labels,types
Audio,Audio-visual data b - vava primary data.,[1 0 0 0 0],ru
CellMagicRole,"Cross-reference role, as shown with % of the Prefix",[0 0 0 0 1],ru
DisplayHook,"This class does a lot of things, but the basic idea is that it's the right thing to call it.",[0 0 0 1 0],ru
DisplayHook,which is called at any time the user code returns the value.,[0 0 0 1 0],ru
DummyMod,dummy used for the ipython interactive module when:,[0 0 0 0 1],ru
HelpEnd,Help-syntax transformer?,[0 0 0 0 1],ru
HelpEnd,And Oji?,[0 0 0 0 1],ru
HistoryAccessor,access to the history database without adding to it.,[0 0 0 0 1],ru
HistoryAccessor,Use of aptonium shells,[1 0 0 0 0],ru
InteractiveShellApp,as part of the shell environment configuration.,[0 0 0 0 1],ru
InteractiveShellApp,The following methods should be used using the method of initializing methamphetamine:,[0 0 0 1 0],ru
InteractiveShellApp,methamphetamine in code,[0 0 0 1 0],ru
LazyEvaluate,This is used to format lines with values that need to be updated,[0 0 1 0 0],ru
Magics,The function of the shell which can be performed as the name of the function per cent.,[0 0 1 0 0],ru
Magics,"This may facilitate the writing of certain functions, e.g. %cd.",[0 0 1 0 0],ru
Magics,in relation to % cd.,[0 0 1 0 0],ru
Magics,should be,[1 0 0 0 0],ru
Magics,"selected methods as magical functions, and",[1 0 0 0 0],ru
Magics,Use the cool @magics class decorator to make sure magic,[1 0 0 0 0],ru
Magics,Initialization.,[1 0 0 0 0],ru
MyFrame,This is my computer.,[0 0 0 0 1],ru
MyFrame,"It just shows a few control devices on the Wx panel,",[0 0 0 0 1],ru
MyFrame,and contains a simple menu.,[0 0 0 0 1],ru
Obj,A space to store arbitrary information.,[0 0 0 0 1],ru
Struct,Access to attribute style.,[0 0 0 1 0],ru
Struct,"Protection of class members such as keys, objects when using an attribute",[0 0 0 1 0],ru
Struct,Access to style.,[0 0 0 1 0],ru
Struct,The ability to limit designation to existing keys only.,[0 0 0 1 0],ru
Struct,A smart merger.,[0 0 0 1 0],ru
Struct,Overcrowding operators.,[0 0 0 1 0],ru
TBTools,Basic tools used in all printer tracking classes.,[0 0 0 0 1],ru
TermColors,- Colored escape sequences.,[0 0 0 0 1],ru
TermColors,Colors in terminals.,[0 0 0 0 1],ru
TermColors,"A string suitable for determining the colour patterns of the dummy in terminals,",[0 0 0 0 1],ru
TermColors,It's mixed up with a coloured escape.,[0 0 0 0 1],ru
UserMagics,their own class.,[0 0 1 1 0],ru
YouTubeVideo,Got it.,[1 0 0 0 0],ru
YouTubeVideo,Vid YouTube foo,[1 0 0 0 0],ru
YouTubeVideo,Vid display,[1 0 0 0 0],ru
YouTubeVideo,Start with 30 seconds,[1 0 0 0 0],ru
YouTubeVideo,"Vid YouTubeo abc, beginning 30",[1 0 0 0 0],ru
YouTubeVideo,Vid display,[1 0 0 0 0],ru
YouTubeVideo,"to calculate seconds of time in hours, minutes, seconds of use",[1 0 0 0 0],ru
YouTubeVideo,Time to meet class _timedelta,[1 0 0 0 0],ru
YouTubeVideo,other parameters can be presented as,[1 1 0 0 0],ru
YouTubeVideo,Player Options https formula_google.com#parameters,[0 1 0 0 0],ru
YouTubeVideo,will be included in the document.,[1 0 0 0 0],ru
_MockPOP3,"pm pop3mailbox Localhouse, user, password b, . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",[1 0 0 0 0],ru
_MockPOP3,conn cls pop3,[1 0 0 0 0],ru
_MockPOP3,Mon-p-p-p-p-p-p-p-p-p-p-p-p-p.,[1 0 0 0 0],ru
_MockPOP3,"2, 123456",[1 0 0 0 0],ru
_MockPOP3,"Evil, good.",[1 0 0 0 0],ru
_MockPOP3,"That's right, it's fake.",[1 0 0 0 0],ru
_MockPOP3,msg subject for msg in the afternoon,[1 0 0 0 0],ru
_MockPOP3,"msg 1, msg 2",[1 0 0 0 0],ru
_MockPOP3,"47, 51",[1 0 0 0 0],ru
_MockPOP3,n,[1 0 0 0 0],ru
_MockPOP3,from,[1 0 0 0 0],ru
AutocryptSearch,Search the autocrypt database.,[0 0 0 0 1],ru
AutoTlsConnBroker,"this broker is trying to auto-modern the connections for the use of tls, or",[0 0 0 0 1],ru
ConfigDict,"Common sense test, self-documentation of the dictionary of program parameters.",[0 0 0 0 1],ru
ConfigDict,The object must be initialized with a dictionary describing,[0 0 0 1 0],ru
ConfigDict,"Structurally, what variables exist, what their legal values are,",[0 0 0 1 0],ru
ConfigDict,3,[0 1 0 1 0],ru
ConfigDict,default value,[0 1 0 1 0],ru
ConfigDict,That's it.,[0 0 0 1 0],ru
ConfigDict,An empty list or dictionary should be used as a default value.,[0 1 0 0 0],ru
ConfigDict,rules instead of default.,[0 0 0 1 0],ru
ConfigDict,"If the default value is an empty list, then it is assumed that this list is from",[0 0 1 1 0],ru
ConfigDict,The values of the type indicated.,[0 0 1 1 0],ru
ConfigDict,",int , 0 ,",[1 0 0 0 0],ru
ConfigDict,",int,99 ,",[1 0 0 0 0],ru
ConfigDict,"Water litres, int, 0,",[1 0 0 0 0],ru
ConfigDict,"x x, STR, , , ,",[1 0 0 0 0],ru
ConfigDict,:: Potato liquid - vodka 123,[1 0 0 0 0],ru
ConfigDict,123,[1 0 0 0 0],ru
ConfigDict,123,[1 0 0 0 0],ru
ConfigDict,99,[1 0 0 0 0],ru
ConfigDict,123,[1 0 0 0 0],ru
ConfigDict,vodka,[1 0 0 0 0],ru
ConfigDict,0,[1 0 0 0 0],ru
ConfigDict,The colour of the pot,[1 0 0 0 0],ru
ConfigDict,0,[1 0 0 0 0],ru
ConfigDict,123,[1 0 0 0 0],ru
ConfigDict,Last call. Last call.,[1 0 0 0 0],ru
ConfigDict,Last call. Last call.,[1 0 0 0 0],ru
ConfigDict,Last call. Last call.,[1 0 0 0 0],ru
ConfigDict,Last call. Last call.,[1 0 0 0 0],ru
ConfigDict,Last call. Last call.,[1 0 0 0 0],ru
ConfigDict,Fruity potatoes,[1 0 0 0 0],ru
ConfigDict,How many potatoes?,[1 0 0 0 0],ru
ConfigDict,", type in, 0",[1 0 0 0 0],ru
ConfigDict,THIS DIRECTION,[1 0 0 0 0],ru
ConfigureMailboxes,Add one or more mailboxes.,[0 0 0 0 1],ru
ConfigureMailboxes,"If no account is specified, only an identifier is assigned to the mailbox for use",[0 0 1 0 0],ru
ConfigureMailboxes,"If the account is specified, the mailbox will be transferred to this account",[0 0 1 0 0],ru
ConnectToGuiOMatic,connect with the waiting gui o matik gui,[0 0 0 0 1],ru
ContactSet,"Establish a contact line, ensure contact",[0 0 0 0 1],ru
EncryptedIntDict,An encrypted declarator that deals only with signed values of 64 bits in in.,[0 0 0 0 1],ru
EncryptedIntDict,It also adds the function of working keys.,[0 0 0 1 0],ru
Event,It's the only event in the event log.,[0 0 0 0 1],ru
Group_,Viewer groups,[0 0 0 0 1],ru
HashCash,Try to collide hash with smtorp algorithm.,[0 0 0 0 1],ru
ListTags,List of tags,[0 0 0 0 1],ru
MailpileJinjaLoader,and a connection system to search for template files.,[0 0 0 0 1],ru
MailpileMailbox,For file name,[0 0 0 0 1],ru
MailpileVFS,"It's a router object that runs the vfs interface, but,",[0 0 0 0 1],ru
MailpileVFS,Delegation of calls for the implementation of individual projects.,[0 0 0 0 1],ru
MoveFilter,Move the automatic marking rule,[0 0 0 0 1],ru
StorageBackedLongs,Storage x01 x00 x00 x00 x00 x00 x00 x00 x00 x00 x00 x00 x00 x00 x00 x00 x00,[1 0 0 0 0],ru
StorageBackedLongs,1 inshell,[1 0 0 0 0],ru
VCardStore,# vcards are added to the collection using vcard.,[1 0 0 0 0],ru
VCardStore,It's gonna be,[1 0 0 0 0],ru
VCardStore,# Create a card file on the disk using a random name,[1 0 0 0 0],ru
VCardStore,"vcardline email d@evil com ,",[1 0 0 0 0],ru
VCardStore,vcards can be viewed directly by e-mail.,[1 0 0 0 0],ru
VCardStore,vcs·get vcard d@evil com öfn,[1 0 0 0 0],ru
VCardStore,Dude.,[1 0 0 0 0],ru
VCardStore,vcs·get vcard no sok@email>Document not available,[1 0 0 0 0],ru
VCardStore,"Wow, man.",[1 0 0 0 0],ru
VCardStore,THIS DIRECTION,[1 0 0 0 0],ru
AbstractEngine,An object used as a basic class for all engines.,[0 0 0 0 1],ru
AccessorCallableDocumenter,This document will allow us to delete it.,[0 0 0 0 1],ru
BaseInterfaceTests,interface,[0 0 0 0 1],ru
BooleanArray,. indicates absence.,[0 1 0 0 0],ru
CategoricalDtype,"Sequence, optional",[0 1 0 1 0],ru
CategoricalDtype,"Ordered or not, default false",[0 1 0 0 0],ru
CategoricalDtype,Category,[0 0 0 1 0],ru
CategoricalDtype,order,[0 0 0 1 0],ru
CategoricalDtype,Notes,[0 0 1 0 0],ru
CategoricalDtype,This class is useful for indicating the type of categorical,[0 0 1 0 0],ru
CategoricalDtype,"see ref, categorical (categorie) type",[0 0 1 0 0],ru
CategoricalDtype,1 b,[1 0 0 0 0],ru
CategoricalDtype,"Category 2, object ba",[1 0 0 1 0],ru
CategoricalIndex,Index based on the basic class of the categorical .,[0 0 0 0 1],ru
CategoricalIndex,"Also,",[0 0 0 1 0],ru
CategoricalIndex,":: Additions, divisions,",[0 0 0 1 0],ru
CategoricalIndex,Data set like 1 size,[0 1 0 0 0],ru
CategoricalIndex,"If categories are specified, the values are not in",[0 1 0 1 0],ru
CategoricalIndex,"Index of categories, sort of optional",[0 1 0 1 0],ru
CategoricalIndex,Category for categorical.,[0 1 0 1 0],ru
CategoricalIndex,will be removed from the data.,[0 1 0 0 0],ru
CategoricalIndex,Absolutely.,[0 1 0 0 0],ru
CategoricalIndex,Make a copy of Ndarray's entry.,[0 1 0 0 0],ru
CategoricalIndex,optional object name,[0 1 0 0 0],ru
CategoricalIndex,the name to be stored in the index.,[0 1 0 0 0],ru
CategoricalIndex,Codes,[0 0 0 1 0],ru
CategoricalIndex,Category,[0 0 0 1 0],ru
CategoricalIndex,order,[0 0 0 1 0],ru
CategoricalIndex,Delete unused categories,[0 0 0 1 0],ru
CategoricalIndex,categories established,[0 0 0 1 0],ru
CategoricalIndex,in accordance with the order,[0 0 0 1 0],ru
CategoricalIndex,♪ Like a mess ♪,[0 0 0 1 0],ru
CategoricalIndex,map,[0 0 0 1 0],ru
CategoricalIndex,If the categories do not confirm the validity.,[0 0 0 1 0],ru
CategoricalIndex,Notes,[0 0 1 0 0],ru
CategoricalIndex,See user &apos; s manual,[0 0 1 0 0],ru
CategoricalIndex,http pandas_pydata.org pandas docs sustainable user Guide development html# Classicalindex,[0 0 1 0 0],ru
CategoricalIndex,"Categorical index a, b, c, a, b, c, categories a, b, c, requested false, dtype category # noca",[1 0 0 1 0],ru
CategoricalIndex,The categorization index may also be instantaneous from the categorical indicator,[1 0 0 0 0],ru
CategoricalIndex,"c ped> Categories a, b, c, a, b, c",[1 0 0 0 0],ru
CategoricalIndex,ped>category index c,[1 0 0 0 0],ru
CategoricalIndex,"Categorical index a, b, c, a, b, c, categories a, b, c, requested false, dtype category # noca",[1 0 0 1 0],ru
CategoricalIndex,The registered categorical index may have a minimum and maximum value.,[1 0 0 1 0],ru
CategoricalIndex,"Categories c, b, a",[1 0 0 1 0],ru
CategoricalIndex,c,[1 0 0 0 0],ru
CategoricalIndex,"Categorical index a, b, c, a, b, c, c, c, categories c, b, , , correct, dtype category # noqa",[0 0 0 1 0],ru
CategoricalIndex,c,[1 0 0 0 0],ru
DataIndexableCol,provide a data column that can be indexed,[0 0 0 0 1],ru
ExcelFile,uses xlrd.,[0 0 1 0 0],ru
ExcelFile,"A file such as an object, xlrd Workbook or Openpyple Workbook.",[0 1 0 0 0],ru
ExcelFile,"engine str, default no",[0 1 0 0 0],ru
ExcelFile,"Acceptable values: 0, xlrd, openpyxl or odf.",[0 1 0 0 0],ru
Holiday,class defining the holiday with starting dates and rules,[0 0 0 0 1],ru
IntegerArray,multiple optional missing values.,[0 0 0 0 1],ru
IntegerArray,a Whole array of dtype.,[0 1 0 0 0],ru
IntegerArray,Copy values and mask.,[0 1 0 0 0],ru
IntegerArray,"In selement pd transaray 1, 0, 3 , dtype pd int32dtype",[1 0 0 1 0],ru
IntegerArray,"1, nanny, 3",[1 0 0 0 0],ru
IntegerArray,"length 3, dtype int.32",[1 0 0 0 0],ru
IntegerArray,They're capitalizing.,[1 0 0 0 0],ru
IntegerArray,"1, nanny, 3",[1 0 0 0 0],ru
IntegerArray,"length 3, dtype int.32",[1 0 0 0 0],ru
IntegerArray,"1, nanny, 3",[1 0 0 0 0],ru
IntegerArray,"length 3, dtype uint16",[1 0 0 0 0],ru
IntervalDtype,- an extended type for these intervals.,[0 0 0 0 1],ru
IntervalDtype,"Type str, np>d Type",[0 1 0 1 0],ru
IntervalDtype,d-type of intervals.,[0 1 0 0 0],ru
IntervalDtype,Subtype,[0 0 0 1 0],ru
IntervalDtype,Intuition interval 64,[1 0 0 0 0],ru
PlotAccessor,"By default, matplotlib is used.",[1 0 1 0 0],ru
PlotAccessor,Data series or data framework,[0 1 0 0 0],ru
PlotAccessor,an object for which the method is called.,[0 1 0 0 0],ru
PlotAccessor,"x label or position, default not available",[0 1 0 0 0],ru
PlotAccessor,Only used if the data are a data framework.,[0 1 0 0 0],ru
PlotAccessor,"Marking, position or label list, positions, default absence",[0 1 0 0 0],ru
PlotAccessor,Used only if the data are a,[0 1 0 0 0],ru
PlotAccessor,Data frame.,[0 1 0 0 0],ru
PlotAccessor,Figure of vertical bars,[0 1 0 0 0],ru
PlotAccessor,histogram,[0 1 0 0 0],ru
PlotAccessor,BoxPlot,[0 1 0 0 0],ru
PlotAccessor,The plot of the pie.,[0 1 0 0 0],ru
PlotAccessor,Hexbin conspiracy.,[0 1 0 0 0],ru
PlotAccessor,use the index as a mark for the x axis.,[0 1 0 0 0],ru
PlotAccessor,title page or list,[0 1 0 0 0],ru
PlotAccessor,"If the line passes, print out the line",[0 1 0 0 0],ru
PlotAccessor,At the top of the figure.,[0 1 0 0 0],ru
PlotAccessor,Legend or Reverse,[0 1 0 0 0],ru
PlotAccessor,Matplotlib is the line style in the column.,[0 1 0 0 0],ru
PlotAccessor,"logx pin or sym, false default",[0 1 0 0 0],ru
PlotAccessor,Version changed 025.0,[0 1 0 0 0],ru
PlotAccessor,Version changed 025.0,[0 1 0 0 0],ru
PlotAccessor,"log bool or sym, default false",[0 1 0 0 0],ru
PlotAccessor,Version changed 025.0,[0 1 0 0 0],ru
PlotAccessor,values used for xticks.,[0 1 0 0 0],ru
PlotAccessor,It's a sequence of yticks.,[0 1 0 0 0],ru
PlotAccessor,ylim 2 tulip list,[0 1 0 0 0],ru
PlotAccessor,"rot, default no",[0 1 0 0 0],ru
PlotAccessor,"Rotation for xticks for vertical, yticks for horizontal",[0 1 0 0 0],ru
PlotAccessor,The font size for xticks and yticks.,[0 1 0 0 0],ru
PlotAccessor,"color card object str or matplotlib, default no",[0 1 0 0 0],ru
PlotAccessor,Color card for color selection.,[0 1 0 0 0],ru
PlotAccessor,The name is Matplotlib.,[0 1 0 0 0],ru
PlotAccessor,Float position,[0 1 0 0 0],ru
PlotAccessor,Details.,[0 1 0 0 0],ru
PlotAccessor,Same as urr.,[0 1 0 0 0],ru
PlotAccessor,"If secondary y axis is used, automatically mark the column",[0 1 0 0 0],ru
PlotAccessor,Alternatively:,[0 1 0 0 0],ru
PlotAccessor,version with appendix 10.0,[0 1 0 0 0],ru
PlotAccessor,Notes,[0 0 1 0 0],ru
PlotAccessor,See Matplotlib &apos; s Internet documentation on this subject.,[0 0 1 0 0],ru
PlotAccessor,Centre,[0 0 1 1 0],ru
SelectNSeries,implementation n is the lowest indicator for series,[0 0 0 0 1],ru
SelectNSeries,conj series,[0 1 0 0 0],ru
SelectNSeries,"Continue first, last, default",[0 1 0 0 0],ru
SelectNSeries,Purchased series,[0 1 0 0 0],ru
SetopCheck,Conduct a type check in advance.,[0 0 1 0 1],ru
SQLiteTable,"Instead of the table variable, just use the creation table statement.",[0 0 1 0 0],ru
SQLTable,For panda tables to square tables.,[0 0 0 0 1],ru
SQLTable,also has different flags necessary to avoid the need for,[0 0 0 1 0],ru
SQLTable,Pass them between functions all the time.,[0 0 0 1 0],ru
StringArray,Warning,[0 1 0 0 0],ru
StringArray,Parts of the api can change without warning.,[0 1 0 0 0],ru
StringArray,range of values like,[0 1 0 0 0],ru
StringArray,Warning,[0 1 0 0 0],ru
StringArray,where the elements are python strings.,[0 1 0 0 0],ru
StringArray,It can.,[0 1 0 0 0],ru
StringArray,Notes,[0 0 1 0 0],ru
StringArray,", line dtype",[1 0 0 0 0],ru
StringArray,"It's, uh, some text on, uh, data.",[1 0 0 0 0],ru
StringArray,Value.,[1 0 0 0 0],ru
StringArray,Last call. Last call.,[1 0 0 0 0],ru
StringMethods,Vector functions of strings for rows and index.,[0 0 0 0 1],ru
StringMethods,"Nas stays na, unless",[0 0 1 0 0],ru
TestSorted,Everything you wanted to check for sorting.,[0 0 0 0 1],ru
UnsortedIndexError,And the index wasn't lexsorded.,[0 0 0 0 1],ru
_BZ2Proxy,A small indirect class that allows an external file object,[0 0 0 0 1],ru
_BZ2Proxy,State of limitation in module bz2 bz2file,[0 0 1 0 0],ru
_BZ2Proxy,Argument of the file object.,[0 0 1 0 0],ru
_MovedItems,Lazy loading of transported items,[0 0 0 0 1],ru
_PathParents,This object provides a sequence of access to logical ancestors.,[0 0 0 0 1],ru
_PathParents,The way.,[0 0 0 0 1],ru
And,may also be constructed using an operator who,[0 0 1 1 0],ru
And,The whole word is nums.,[1 0 0 0 0],ru
And,expr name one or more words alpha,[1 0 0 0 0],ru
And,"expr and whole identifier, name expr name , age",[1 0 0 0 0],ru
And,# It's easier to write like,[1 0 0 0 0],ru
Argument,"They are, in general,",[1 0 0 0 0],ru
Argument,":: Provides fewer opportunities than options, but can have endless Nardes;",[1 0 0 0 0],ru
Argument,and required by default.,[1 0 0 0 0],ru
Argument,All parameters are transmitted to the parameter developer.,[0 0 0 1 0],ru
Bucket,The buckets are used to store byte code for one template.,[0 0 0 0 1],ru
Bucket,He created,[0 0 0 0 1],ru
Bucket,and initialized bytecode and transferred to perform loading functions.,[0 0 0 0 1],ru
Bucket,"The buckets get an inner check cell out of the cache, and they use it.",[0 0 0 1 0],ru
Bucket,automatically reject obsolete cache materials.,[0 0 0 1 0],ru
CallBlock,"It's like a macro, no name, but instead it's a call.",[0 0 1 0 0],ru
CaseInsensitiveDict,Insensitive detective as an object.,[0 0 0 0 1],ru
CaseInsensitiveDict,Runs all methods and operations,[0 0 0 0 1],ru
